step,r1,r2,r3,r1sq,r2sq,r3sq,rsq,p1,p2,p3,p1sq,p2sq,p3sq,psq,U,Usq,Ealign,psi
116500.0,-0.601831460929985,0.14307718925054533,67.16698141815407,25.176478540092898,20.617644615266915,4520.6368585434475,4566.430981698573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.5009442544768,40685.73172689203,55.499963082991755,1.042545320473007
117000.0,-0.6221708714248302,0.15706082636452237,67.15272498356155,25.198648303579848,20.580792844129974,4518.731959434547,4564.511400582046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.4581749506932,40668.58763491281,55.49504436120287,1.0428876597964676
117500.0,-0.6317048479699264,0.17147048097862794,67.15623914928729,25.128114652344802,20.54863069909937,4519.178944584593,4564.855689935803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.46871744787066,40672.610501263174,55.49985822737141,1.042731608230382
118000.0,-0.6204962074183812,0.19825853851505698,67.16128650303973,25.100854638640566,20.644974583379952,4519.835796994625,4565.581626216404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.483859509128,40678.52217295346,55.498506168907056,1.0423923741135954
118500.0,-0.5867028752215429,0.20953086025463513,67.16436330740869,25.22745849753863,20.600878422800953,4520.219452270723,4566.047789190827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.49308992223595,40681.975070438086,55.50046373418402,1.042045292208113
119000.0,-0.5455574892268201,0.23192092759877114,67.15374205265212,25.49157469913208,20.64922166746546,4518.800014535203,4564.940810901567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.46122615796605,40669.20013081838,55.49255144501825,1.0419710062041616
119500.0,-0.4919754528591422,0.22986764068523088,67.15048890063063,26.017506654378217,20.60134260480337,4518.332671288529,4564.951520547467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.45146670190024,40664.99404159805,55.48706933912477,1.041934826573597
120000.0,-0.46631145157824216,0.19537240205294593,67.11601144143592,26.143229078715105,20.808807368262485,4513.981384494723,4560.933420941474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.34803432431633,40625.83246045376,55.456319990469005,1.0422691306967518
120500.0,-0.4649174184197188,0.1615992426524064,67.09172611991718,26.052269218653386,20.99697130440098,4510.85698922303,4557.90622974584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.2751783597597,40597.71290300815,55.433103090420666,1.0425459287961722
121000.0,-0.4534493922348162,0.1259096005880377,67.08793556618909,25.97425880110285,21.216436576761698,4510.316736829174,4557.50743220683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.26380669857582,40592.85063146368,55.42825428499192,1.0425511934020382
121500.0,-0.4431864096213174,0.09919778070502032,67.09126051594195,25.895201988145903,21.325010538250336,4510.741384272585,4557.9615967987775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.273781547835,40596.67245845429,55.42801462368347,1.0425259802083917
122000.0,-0.4253150307016145,0.11051628110671596,67.09802206332884,25.87526941717441,21.273587483468226,4511.630087169215,4558.778944069657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.29406618999582,40604.67078452394,55.43025595939045,1.0425952486049943
122500.0,-0.41440276944968896,0.12137752918992309,67.11670872927067,25.793243312766812,21.223669679698755,4514.1902276210385,4561.207140613333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.35012618782014,40627.71204859051,55.44325237826764,1.0423915618691462
123000.0,-0.41662293433591135,0.118763952690277,67.13999087573278,25.703351285881308,21.142221008382055,4517.414466748295,4564.260039042408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.41997262720633,40656.73020073582,55.461994081604104,1.0421151741200787
123500.0,-0.4126831560180922,0.11714133395826976,67.15604620364255,25.61241320370489,21.070204955327906,4519.601444411454,4566.284062570373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.46813861093594,40676.4129997044,55.475645324772515,1.0416800139895794
124000.0,-0.41604960170527433,0.10090728523188235,67.17152687935035,25.517981285202342,21.058226706489062,4521.704790784668,4568.28099877625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.51458063805876,40695.343117063174,55.48750974456434,1.0412432646517336
124500.0,-0.40438977513110785,0.060303975537965286,67.15722979745134,25.45248938848813,21.46600398358845,4519.811755893755,4566.730249265724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.47168939236235,40678.305803044845,55.474017942209024,1.0414423428742818
125000.0,-0.38987790111897747,0.008066177937581345,67.14800850537729,25.39950624928604,22.072559450895536,4518.559049907467,4566.031115607551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.44402551614039,40667.03144916842,55.466113591791704,1.0412999698479315
125500.0,-0.37812758526945617,-0.04722725501580143,67.15426769388452,25.327120703848504,22.75798959976683,4519.374332788609,4567.459443092108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.4628030816616,40674.368995098564,55.463965207301385,1.0408828432835722
126000.0,-0.36792501436110286,-0.08720411253505721,67.16233059703666,25.250263169025658,23.079163380928076,4520.43607451482,4568.765501064645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.48699179111796,40683.924670634486,55.470360044556124,1.04069141532001
126500.0,-0.33639843955618876,-0.10959366760133651,67.16841140274245,25.39103924550062,23.139022475250606,4521.2284939567535,4569.758555677366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.50523420823512,40691.05644561217,55.47459980015391,1.040686085955295
127000.0,-0.2895874616339954,-0.12061343697973642,67.17673012026691,25.846289315469964,23.086344907201887,4522.332562930295,4571.265197152859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.53019036080954,40700.99306637421,55.47219335801251,1.040635609541881
127500.0,-0.24970710133512966,-0.12116941563629868,67.1904564158245,26.146015576329436,23.002658287286,4524.191289086354,4573.339962949848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.5713692474836,40717.72160177868,55.48061134526879,1.0403516907765076
128000.0,-0.2368400998894284,-0.10833676024362163,67.19583771205252,26.089819029110135,22.96490051176648,4524.887702014952,4573.942421555709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.58751313616781,40723.989318135886,55.484243570517684,1.040229077114505
128500.0,-0.21491461734237355,-0.09358737708498716,67.21445911810217,26.129902747637434,22.934775660856033,4527.4617016761695,4576.526380084504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.64337735431766,40747.15531508661,55.5046152170019,1.039907377399791
129000.0,-0.19321383302156353,-0.07901557463724745,67.24929146890943,26.171527346192423,22.90379775828215,4532.4229494894835,4581.4982745938005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.7478744067398,40791.806545406216,55.53543913893828,1.0393506096035394
129500.0,-0.19170840919639273,-0.04694199381956365,67.2671971801087,26.075448837478667,23.085725197879697,4534.904505199904,4584.065679235088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.80159154033555,40814.14054680021,55.55617702962722,1.0392607485356309
130000.0,-0.19475134679918815,-0.03198221729985362,67.2733007002851,25.98173407841845,23.06910587231138,4535.709629307446,4584.760469258002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.8199021008659,40821.38666376824,55.564884219374086,1.0390997711850685
130500.0,-0.18891164532147636,-0.033732063780493066,67.28368392782544,25.894700678835164,22.989866800097104,4537.103958941925,4585.988526420691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.85105178348613,40833.93563047831,55.581323722532034,1.0389079906582772
131000.0,-0.181606278747125,-0.0336565405705874,67.2814135672146,25.812551794634015,22.930702190642204,4536.789560484515,4585.532814469629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.84424070165375,40831.10604436147,55.58639698853177,1.0389078719250997
131500.0,-0.18954469721481446,-0.0403071289540864,67.27798938938265,25.75006486728354,22.86202272080197,4536.334379471473,4584.946467059383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.83396816815804,40827.00941524391,55.59251111793334,1.0389572967179603
132000.0,-0.19516894180240682,-0.040116252679465225,67.28309383734972,25.67021936279839,22.80050192308952,4536.994228265758,4585.464949551471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.84928151205986,40832.94805439253,55.604888553056284,1.0389975119270969
132500.0,-0.20464126061801943,-0.030773792508772907,67.29581351620445,25.623556671276397,22.74332887974302,4538.713818805088,4587.080704355959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.8874405486252,40848.42436924658,55.612156322252574,1.0389277276276414
133000.0,-0.21755318141012064,-0.009255241563974266,67.3092305047219,25.586482782010254,22.787731486605203,4540.535476023265,4588.909690291723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.92769151417644,40864.81928421033,55.618220646547435,1.038970292509915
133500.0,-0.2321222244847604,0.013171494420320897,67.31720237177556,25.563105686254755,22.844967694112146,4541.6030972627805,4590.011170642981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.95160711533723,40874.42787536598,55.62248196810816,1.0390830232249035
134000.0,-0.24319905008908702,0.018993326744480565,67.33425588932951,25.509089063785755,22.779396758362644,4543.94586406473,4592.234349886674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.00276766799914,40895.51277658306,55.64046275167204,1.0389534271991128
134500.0,-0.25473680760280193,0.022006402601597055,67.33918986512718,25.466939039322515,22.704910446845048,4544.586532681394,4592.75838216729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.0175695953936,40901.27879413243,55.64551422354307,1.03900608612062
135000.0,-0.2740059766772761,0.03477537816544182,67.35615890619489,25.48767205977838,22.676209938921993,4546.913740496058,4595.077622494547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.0684767185986,40922.22366446469,55.65840728991298,1.0386658553227301
135500.0,-0.29393483048205143,0.05480886099125738,67.36685293572629,25.52134502817161,22.70857384733508,4548.3546547169235,4596.584573592224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.10055880719196,40935.191892452356,55.67077424612736,1.0383876763284616
136000.0,-0.30596912015794614,0.07793858674223703,67.38148313593068,25.490365361884713,22.775972683928806,4550.3490067971425,4598.61534484275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.14444940780416,40953.1410611743,55.68783392921457,1.0380100572073412
136500.0,-0.30293798370845715,0.08196204433792596,67.38623370731912,25.41226062942878,22.712933552638685,4550.963170638591,4599.088364820458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.1587011219702,40958.668535747434,55.69466695152302,1.0379475365718593
137000.0,-0.3273482439850616,0.07790915061411326,67.37973991271612,25.498392331705297,22.63451020719528,4550.064298323956,4598.197200862575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.1392197381553,40950.57868491604,55.693558202605175,1.0382011464924872
137500.0,-0.34817023536921626,0.06504777360930349,67.38066972343782,25.554884919604287,22.6050453490631,4550.1625436388695,4598.322473907265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.14200917032022,40951.46289275028,55.69332604097686,1.0383350281847945
138000.0,-0.3671235360308247,0.06623023063356583,67.38470654686756,25.586513764801165,22.527768639068046,4550.677080598942,4598.791363002514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.1541196406094,40956.09372539086,55.68754310505687,1.0383159097920935
138500.0,-0.35980949214540375,0.05314089150210261,67.39441887127433,25.519551114992883,22.500276362640015,4551.980531227227,4600.000358704583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.18325661382872,40967.82478104546,55.69420828730343,1.038303513489196
139000.0,-0.35307966943878893,0.04432191331121102,67.39426711036555,25.44304420251958,22.4425281666512,4551.933361243364,4599.8189336121695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.1828013311091,40967.400251189676,55.697062715169686,1.0386253603533178
139500.0,-0.35641252132672546,0.047929517591274375,67.38490675548712,25.37005848845392,22.376604722537202,4550.665152617679,4598.411815828307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.15472026647373,40955.98637355835,55.69346791735116,1.0391347964700597
140000.0,-0.3530604087790831,0.05192672568134931,67.37775237042352,25.284998718815395,22.3134930499765,4549.682088363327,4597.280580131736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.13325711128525,40947.138795268984,55.68506411023278,1.0394405486642426
140500.0,-0.33809001992783577,0.05085385113603281,67.3711357365764,25.26189538715485,22.23889735134637,4548.770214596074,4596.271007334191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.1134072097431,40938.93193136365,55.680643205428865,1.0396695374630556
141000.0,-0.32420739421958633,0.04277122766489845,67.37227322214312,25.22250976189606,22.187326151682022,4548.890372370265,4596.300208283433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.1168196664428,40940.013351331145,55.67870080814645,1.0398758888978956
141500.0,-0.3203776847313435,0.046006900361108875,67.36678345370889,25.146682488542275,22.115083253352957,4548.129421391801,4595.391187133311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.10035036114078,40933.16479252517,55.66917121114658,1.0401966543113677
142000.0,-0.34051559158603767,0.05446705341535695,67.35242002635668,25.20764823359196,22.07157919977542,4546.240044314195,4593.519271747215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.05726007908385,40916.160398827,55.654708894585035,1.040510682720735
142500.0,-0.3574870527214679,0.05492895050707293,67.32845674620376,25.2297886674812,22.01191490877126,4543.148118503694,4590.389822079601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.98537023862517,40888.33306653237,55.63627808969827,1.0406248888487781
143000.0,-0.359786534778123,0.06807730618497371,67.29236775792549,25.151114576021573,22.01513135718613,4538.6339220046975,4585.800167937598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.87710327378818,40847.705298041124,55.61311723514329,1.04120545165977
143500.0,-0.3882535027319804,0.0944765918166258,67.26109572182443,25.327288667000197,22.15544928581928,4534.673116422807,4582.155854375303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.78328716548597,40812.05804780405,55.582868976200515,1.041793776144285
144000.0,-0.4097886700765414,0.13541602062078706,67.24517635526507,25.423582575019665,22.57829230716943,4532.573846484984,4580.575721366852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.7355290658075,40793.16461836372,55.55871879891361,1.0420341677277347
144500.0,-0.41346961948102806,0.16617353573209429,67.24136545137858,25.353049863790424,22.79339331367601,4532.056276133289,4580.20271931042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.72409635414826,40788.50648519848,55.55613009518332,1.0422453195005463
145000.0,-0.42093266678716845,0.183196184539364,67.25340137098173,25.292427807183827,22.80836653995298,4533.682926068828,4581.783720415629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.76020411295588,40803.146334618104,55.565280859870064,1.0422728235181606
145500.0,-0.43627005817197206,0.20337341506216575,67.26218922193428,25.289903741332157,22.87270655560672,4534.85648018796,4583.019090484553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.78656766581406,40813.70832169021,55.574551936585564,1.042083295338984
146000.0,-0.44088822856120513,0.21431144650847336,67.27153329480873,25.228197835742296,22.86671939558862,4536.105129015276,4584.2000462462465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.8145998844374,40824.946161136424,55.58793946163079,1.0420131882581711
146500.0,-0.4240877220241805,0.191212236267424,67.27774315815425,25.218935308509803,22.94861806235315,4536.919284487515,4585.086837858012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.83322947447402,40832.27356038639,55.59463239804868,1.041944667866671
147000.0,-0.4126834403320556,0.1724642307791613,67.27520303517224,25.167113476951712,22.96967779750454,4536.553179462899,4584.689970736942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.82560910552934,40828.978615164735,55.59497410247415,1.0419377217358694
147500.0,-0.4008218407932819,0.16052074734229063,67.26617974681672,25.122874597958873,22.93659803503792,4535.3296453407065,4583.389117973295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.7985392404625,40817.96680806516,55.5902688938152,1.042171790966192
148000.0,-0.395193948947469,0.16045274552060057,67.2707061017675,25.064762764364303,22.8875328027293,4535.915133912974,4583.867429479661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.81211830531524,40823.23620521564,55.59636194125595,1.0418986951946927
148500.0,-0.40121917512637933,0.164234996717967,67.27758018624313,25.018957170340077,22.817407901009467,4536.825193055716,4584.661558126565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.83274055874443,40831.42673749983,55.60982102097728,1.0415996208591283
149000.0,-0.40067301889394163,0.16768650859445394,67.27982437637685,24.93566295314202,22.745759038801097,4537.093292093753,4584.7747140850115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.8394731291514,40833.839628841015,55.62410438561673,1.041501432220065
149500.0,-0.4116221932106551,0.16440408881244395,67.28752440345127,24.91034742414413,22.678408003789002,4538.114379766852,4585.7031351941205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.86257321037405,40843.02941789872,55.63537733182184,1.0414276622459109
150000.0,-0.4199260353670167,0.16126224760328078,67.29395145437188,24.86125765886535,22.60969935571144,4538.95783197909,4586.428788993018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.881854363136,40850.62048780884,55.6434565882951,1.0414683182656577
150500.0,-0.4375149555669487,0.1703136437151605,67.30688810172154,24.893000790818494,22.564500095778403,4540.724458913195,4588.181959799144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.9206643051865,40866.52013021575,55.655304950165565,1.0413032964149331
151000.0,-0.447667292367435,0.18429464930094983,67.31428924233225,24.860430643363458,22.578735682845952,4541.710564180266,4589.149730505812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.9428677270175,40875.395077619214,55.66040366971745,1.0412417600129322
151500.0,-0.45825967167948256,0.20715549460809493,67.31415808140225,24.825359611574054,22.673844552816757,4541.6626130836285,4589.16181724734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.94247424422974,40874.96351774913,55.66653295096459,1.0413235146871402
152000.0,-0.4586774074828062,0.21363719577564108,67.3264939900173,24.759419123938002,22.635287954379937,4543.33977536771,4590.734482445314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.9794819700755,40890.05797830555,55.67726834972654,1.041364078839889
152500.0,-0.45009078435346256,0.21873230805176383,67.3296821157041,24.705819153394756,22.57401326876332,4543.740799462813,4591.020631884199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.98904634713284,40893.66719516155,55.68268939308952,1.0413915311103508
153000.0,-0.44464977121115157,0.22192206623358623,67.33409286786618,24.63846259947806,22.51693506101297,4544.30940631652,4591.464803976231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.00227860361792,40898.784656845004,55.68530725083404,1.0415101319364493
153500.0,-0.4398806223083153,0.2358098256078561,67.32813584724283,24.57121125507952,22.525719009341042,4543.497730027699,4590.594660291355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.98440754174692,40891.479570245625,55.68005970843389,1.0417479514927264
154000.0,-0.42806375273644004,0.24307478595304297,67.31678584287707,24.54542250477744,22.480011213416123,4541.976860509968,4589.002294227399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.95035752864894,40877.7917445861,55.67024860184126,1.0419746323135912
154500.0,-0.42835110226930323,0.26549302569662075,67.3151633785018,24.471738413735686,22.59257337136301,4541.7433747108125,4588.807686495142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.94549013552216,40875.69037239359,55.6716095371914,1.0420319149627248
155000.0,-0.4251489960457376,0.30028176234920123,67.31382519684112,24.400487901227105,22.928542100596463,4541.531777461009,4588.860807462019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.94147559054025,40873.7859971453,55.669430958061945,1.0417525557531842
155500.0,-0.42760004936328655,0.30881686352285104,67.32285937164536,24.3353662442219,22.886827466613582,4542.745679911915,4589.967873621919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.96857811495283,40884.7111192034,55.6811135129744,1.041489710286072
156000.0,-0.4596615157605736,0.3140307808761682,67.34431094071081,24.62464930061645,22.830209463986304,4545.745550783412,4593.200409547183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.03293282215023,40911.70995704685,55.70133581819831,1.0411258828544705
156500.0,-0.48974240165318234,0.3258187775083994,67.35854992787685,24.87265563498831,22.81355832272946,4547.696342982851,4595.382556939706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.07564978364724,40929.26708684151,55.7164377467344,1.0409443416984394
157000.0,-0.5017871386463035,0.3172469525473234,67.36720693768801,24.85416433060299,22.772403398488116,4548.862270935517,4596.488838663735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.10162081307996,40939.76043841547,55.73288953898557,1.040886315316336
157500.0,-0.5085423263606148,0.2901096810807463,67.38384790741408,24.801406894582335,22.923084446014105,4551.163733849376,4598.888225189079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.15154372225834,40960.47360464005,55.75049329379785,1.0406303141100155
158000.0,-0.52083797357859,0.2581100673470189,67.40125309528432,24.797726385524182,23.160004210562384,4553.578505243126,4601.536235838318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.2037592858685,40982.20654718374,55.77008460294657,1.0403657289295536
158500.0,-0.5462648966397616,0.24332087006394534,67.40734582179974,24.954009652651735,23.16113800260977,4554.38304108268,4602.4981887370595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.22203746541575,40989.447369739784,55.77521230347759,1.040275013590965
159000.0,-0.5682786539412463,0.23744178984849365,67.4056941191346,25.06463200959859,23.111122638292105,4554.12967926559,4602.305433912561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.21708235741966,40987.16711338586,55.771374216161774,1.0402299922187654
159500.0,-0.5873457920490992,0.22063226740910855,67.40690928613107,25.127299225005373,23.12539177146175,4554.264196041466,4602.516887037032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.22072785840925,40988.37776436878,55.771590876599724,1.0403022047850288
160000.0,-0.603725759400982,0.22102465841472277,67.41664016550021,25.188666843375337,23.06988569443903,4555.590504170206,4603.849056707093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.24992049651564,41000.314537527265,55.77978306225515,1.0401752035737364
160500.0,-0.6048109495501621,0.2358183358787115,67.42175144141424,25.122249882823095,23.078256417086497,4556.266757030929,4604.467263329933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.26525432425805,41006.40081327398,55.77923658329874,1.0401292747041382
161000.0,-0.6095195796557558,0.24828464120800425,67.41888134667519,25.071092950915208,23.06612004381566,4555.853525048405,4603.9907380422355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.2566440400416,41002.681725431205,55.77752994266835,1.0401725144588772
161500.0,-0.6242197158986009,0.2471465734046433,67.40964970923437,25.08806260516224,23.01766714138596,4554.6057282393995,4602.7114579850495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.2289491277179,40991.4515541502,55.77434893523113,1.0404357627229606
162000.0,-0.6307221802382023,0.2252243526792049,67.39443699947104,25.039426167527054,23.107537905853295,4552.601562297461,4600.748526369914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.18331099842825,40973.4140606726,55.765797163086624,1.0407858104692655
162500.0,-0.6585913441262389,0.20584611205896167,67.38743044578361,25.258102804793186,23.159712771986868,4551.642739082558,4600.060554658425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.1622913373642,40964.784651738366,55.75839884224568,1.0409673309130831
163000.0,-0.6708300210745862,0.18137370437499511,67.38565128358864,25.25627543925819,23.28203482134372,4551.374347952025,4599.912658211707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.15695385077998,40962.36913156352,55.75427796246133,1.0409788837312208
163500.0,-0.6666260946759239,0.17534586087809761,67.37335703010103,25.183596031388454,23.233558372697523,4549.744840377628,4598.161994780771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.1200710903171,40947.70356339385,55.74482216954571,1.041362893515935
164000.0,-0.6607947714675584,0.16573851826295513,67.35561788859064,25.123920137788968,23.195680066726005,4547.42841037252,4595.748010576108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.0668536657855,40926.85569334799,55.73367779415287,1.0416204973961323
164500.0,-0.6488401086973921,0.1600129453548918,67.34422314407368,25.09789380361221,23.143362645057838,4545.905871511451,4594.147127959217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.03266943223392,40913.1528435984,55.72233674491852,1.0417345111921918
165000.0,-0.6420666615095468,0.1622569867650614,67.34017365279419,25.035040856612078,23.082971018356623,4545.342036685852,4593.460048559935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.020520958395,40908.07833016812,55.71801571910089,1.0417324157360162
165500.0,-0.6414847010237091,0.15338714326989283,67.33558578111575,24.977529743178373,23.040757062969334,4544.700701627825,4592.718988433098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.00675734335888,40902.30631464591,55.71541305686898,1.041902431747372
166000.0,-0.6488286647863454,0.14857592887128604,67.3251397714793,24.931885508060883,22.978138803906344,4543.301293492144,4591.211317803305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.97541931444937,40889.7116414257,55.71017545106347,1.042030677978473
166500.0,-0.6556119247627566,0.14413564001634332,67.31291775245047,24.882504495574562,22.914657070751403,4541.6744802316325,4589.471641797219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.93875325736957,40875.070322082036,55.70421962990449,1.0421757076981535
167000.0,-0.6562248651511968,0.14823492964079385,67.30354991665655,24.815794255869296,22.87410330437862,4540.415996164281,4588.105893723803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.91064974998775,40863.74396547618,55.69408034725853,1.0423316986748543
167500.0,-0.6712377908009923,0.1561964203648995,67.30032807838354,24.841163072440118,22.832978336971962,4539.957606529613,4587.631747938322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.90098423516977,40859.61845876425,55.69400686900169,1.042512847591378
168000.0,-0.69085180299398,0.1645779027380467,67.29145307343458,24.927641622342296,22.79424101609406,4538.760783156057,4586.482665793832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.87435922032196,40848.84704840246,55.68338743228129,1.0427388464500575
168500.0,-0.712086170096987,0.17725536026289948,67.28413347048934,25.053350675882495,22.788576787363546,4537.775361309685,4585.617288772275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.8524004114852,40839.97825178507,55.67426267471635,1.0430598016198664
169000.0,-0.7184777821998363,0.18717255246038875,67.29656089387775,25.0084066981783,22.767211504024562,4539.470423717427,4587.246041918978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.88968268165104,40855.233813454775,55.67991200546201,1.04299031752474
169500.0,-0.7144404698770059,0.18502397061845594,67.30089694093422,24.941072902593877,22.705416346133692,4540.039602088901,4587.686091336961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.90269082281938,40860.356418797885,55.68395625261401,1.0429521489883498
170000.0,-0.7045262432279619,0.1794155412992044,67.30863140148308,24.892611849769747,22.650340107967196,4541.073642038585,4588.616593995657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.92589420446666,40869.662778344966,55.687602090805015,1.0428371535199805
170500.0,-0.7098080964455443,0.17734185574639036,67.32015438244422,24.85458430540774,22.587926352288683,4542.643489120347,4590.085999777395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.9604631473496,40883.79140208076,55.69335486118758,1.0425700627525083
171000.0,-0.720446647190928,0.17833762806219275,67.32723954599295,24.850647109795858,22.525455541245336,4543.601594525111,4590.97769717551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.9817186379959,40892.41435072355,55.698576269076995,1.0423739708049773
